Product's ID,Full product's name,Producer's official name,Current price,Product type
P00006970,Exfoliating Scrub,Elizabeth Arden,10.06,Foundation
P00006971,Foundation,Maybelline,12.57,Body Lotion
P00006972,Moisturizer,Maybelline,13.79,Foundation
P00006973,Lip Balm,L'Oreal,17.83,Face Serum
P00006974,Foot Scrub,Neutrogena,11.62,Foundation
P00006975,Eyeliner,Elizabeth Arden,10.05,Shampoo
P00006976,Clay Mask,Dove,18.19,Mascara
P00006977,Highlighter,Dove,18.24,Mascara
P00006978,Hair Gel,Cetaphil,10.32,Sunscreen
P00006979,Hair Mask,Dove,16.73,Face Serum
P00006980,Face Mask,Nivea,14.82,Mascara
P00006981,Blush,Chanel,18.11,Face Serum
P00006982,Lip Balm,Kiehl's,15.44,Face Serum
P00006983,Shaving Cream,Avon,14.17,Conditioner
P00006984,Hair Serum,Cetaphil,19.49,Conditioner
P00006985,Anti-Aging Cream,CoverGirl,19.86,Foundation
P00006986,Conditioner,Pantene,17.48,Moisturizer
P00006987,Hair Mask,Origins,15.91,Foundation
P00006988,Hair Mask,Nivea,13.87,Lipstick
P00006989,Eyeliner,Lancome,11.5,Sunscreen
P00006990,Foot Scrub,Biore,12.06,Shampoo
P00006991,Exfoliating Scrub,L'Oreal,19.61,Face Serum
P00006992,Foundation,Neutrogena,14.07,Body Lotion
P00006993,Bronzer,Clinique,10.95,Eyeliner
P00006994,Lipstick,Lancome,18.13,Foundation
P00006995,Exfoliating Scrub,L'Oreal,11.07,Lipstick
P00006996,Face Wash,MAC Cosmetics,17.59,Eyeliner
P00006997,Eye Shadow,Rimmel,19.17,Eyeliner
P00006998,Moisturizer,Urban Decay,12.91,Eyeliner
P00006999,Foot Scrub,Lancome,15.81,Moisturizer
P00007000,Face Mask,Burt's Bees,19.87,Foundation
P00007001,Hair Mask,Biore,10.13,Conditioner
P00007002,Bronzer,Maybelline,17.02,Shampoo
P00007003,Hair Spray,Revlon,15.27,Body Lotion
P00007004,Hair Mask,St. Ives,18.31,Lipstick
P00007005,Setting Spray,Cetaphil,15.73,Lipstick
P00007006,Under Eye Cream,Olay,10.44,Moisturizer
P00007007,Face Wash,St. Ives,18.77,Foundation
P00007008,Concealer,Olay,13.21,Body Lotion
P00007009,Mascara,Rimmel,18.51,Sunscreen
P00007010,Concealer,Dove,19.97,Moisturizer
P00007011,Under Eye Cream,Maybelline,14.59,Mascara
P00007012,Conditioner,Elizabeth Arden,10.59,Mascara
P00007013,Beard Oil,Elizabeth Arden,13.6,Face Serum
P00007014,Hair Mask,MAC Cosmetics,17.01,Moisturizer
P00007015,Hair Gel,Sephora,13.83,Sunscreen
P00007016,Makeup Remover,Kiehl's,15.18,Mascara
P00007017,Mascara,Garnier,17.27,Mascara
P00007018,Body Scrub,Revlon,14.56,Body Lotion
P00007019,Cuticle Oil,Pantene,11.77,Body Lotion
P00007020,Makeup Remover,Chanel,15.13,Conditioner
P00007021,Cuticle Oil,Aveda,16.03,Body Lotion
P00007022,Eye Shadow,Garnier,13.02,Foundation
P00007023,Clay Mask,Neutrogena,16.32,Conditioner
P00007024,Face Wash,Nivea,17.22,Moisturizer
P00007025,Hair Mask,Nivea,14.05,Lipstick
P00007026,Concealer,Aveda,10.28,Sunscreen
P00007027,Eye Shadow,Aveda,14.55,Sunscreen
P00007028,Nail Polish,Biore,17.95,Foundation
P00007029,Hydrating Mist,Clinique,14.57,Foundation
P00007030,Shaving Cream,Elizabeth Arden,17.9,Eyeliner
P00007031,Lip Balm,The Body Shop,13.5,Shampoo
P00007032,Deodorant,Dove,17.56,Conditioner
P00007033,Hair Dye,Tresemmé,14.12,Foundation
P00007034,Perfume,Clinique,13.18,Mascara
P00007035,Nail Polish,CoverGirl,11.17,Lipstick
P00007036,Sunscreen,The Body Shop,14.17,Conditioner
P00007037,Perfume,Maybelline,11.03,Face Serum
P00007038,Body Scrub,Urban Decay,13.06,Sunscreen
P00007039,Nail Polish,Neutrogena,15.54,Sunscreen
P00007040,Hair Dye,Aveda,12.53,Moisturizer
P00007041,Clay Mask,Aveda,13.08,Foundation
P00007042,Toner,NYX,14.81,Sunscreen
P00007043,Makeup Remover,CoverGirl,19.07,Foundation
P00007044,Hair Mask,NYX,18.97,Eyeliner
P00007045,Face Mask,CoverGirl,14.92,Body Lotion
P00007046,Conditioner,Biore,16.3,Eyeliner
P00007047,Sunscreen,Origins,10.04,Lipstick
P00007048,Foundation,Estée Lauder,10.62,Moisturizer
P00007049,Eyeliner,Avon,12.51,Lipstick
P00007050,Foot Scrub,St. Ives,10.15,Face Serum
P00007051,Hair Mask,Neutrogena,14.17,Eyeliner
P00007052,Body Scrub,Garnier,16.45,Eyeliner
P00007053,Hair Gel,Garnier,16.96,Shampoo
P00007054,Nail Polish,Kiehl's,18.73,Moisturizer
P00007055,Shaving Cream,Kiehl's,12.6,Mascara
P00007056,Toner,Neutrogena,12.49,Conditioner
P00007057,Conditioner,Burt's Bees,10.27,Conditioner
P00007058,Eye Shadow,MAC Cosmetics,17.2,Body Lotion
P00007059,Foot Scrub,Lancome,13.98,Lipstick
P00007060,Cuticle Oil,Clinique,13.3,Shampoo
P00007061,Bronzer,Elizabeth Arden,14.36,Mascara
P00007062,Shampoo,Clinique,10.77,Body Lotion
P00007063,Sunscreen,Estée Lauder,15.22,Shampoo
P00007064,Clay Mask,Avon,17.73,Eyeliner
P00007065,Hair Spray,Cetaphil,19.05,Body Lotion
P00007066,Moisturizer,L'Oreal,19.31,Shampoo
P00007067,Mascara,St. Ives,19.92,Foundation
P00007068,Mascara,Avon,19.53,Eyeliner
P00007069,Blush,The Body Shop,14.44,Body Lotion
P00007070,Hair Spray,Olay,18.11,Body Lotion
P00007071,Cuticle Oil,Neutrogena,16.71,Sunscreen
P00007072,Moisturizer,Kiehl's,14.31,Lipstick
P00007073,Face Wash,Dove,19.32,Shampoo
P00007074,Shampoo,Nivea,17.38,Face Serum
P00007075,Blush,Origins,14.52,Mascara
P00007076,Makeup Remover,CoverGirl,13.14,Mascara
P00007077,Perfume,Garnier,17.36,Eyeliner
P00007078,Body Scrub,Cetaphil,16.86,Conditioner
P00007079,Moisturizer,Burt's Bees,18.46,Sunscreen
P00007080,Highlighter,Burt's Bees,10.34,Shampoo
P00007081,Hair Dye,Maybelline,14.32,Moisturizer
P00007082,Hair Mousse,Burt's Bees,19.25,Body Lotion
P00007083,Blush,Dove,18.53,Moisturizer
P00007084,Conditioner,NYX,15.74,Eyeliner
P00007085,Blush,Kiehl's,12.66,Moisturizer
P00007086,Highlighter,Rimmel,10.16,Sunscreen
P00007087,Hydrating Mist,Avon,17.2,Shampoo
P00007088,Lip Balm,Rimmel,14.7,Foundation
P00007089,Hydrating Mist,Burt's Bees,18.89,Body Lotion
P00007090,Massage Oil,L'Oreal,19.9,Conditioner
P00007091,Nail Polish,Pantene,15.93,Lipstick
P00007092,Shampoo,Garnier,11.31,Eyeliner
P00007093,Eyeliner,Chanel,11.05,Foundation
P00007094,Concealer,Rimmel,19.69,Foundation
P00007095,Clay Mask,Aveda,12.58,Sunscreen
P00007096,Blush,Aveda,10.92,Conditioner
P00007097,Eye Shadow,Urban Decay,15.26,Body Lotion
P00007098,Under Eye Cream,St. Ives,11.87,Moisturizer
P00007099,Anti-Aging Cream,Chanel,15.77,Eyeliner
P00007100,Eyeliner,NYX,18.7,Foundation
P00007101,Eye Shadow,Urban Decay,11.89,Shampoo
P00007102,Perfume,NYX,10.4,Face Serum
P00007103,Highlighter,Nivea,15.35,Shampoo
P00007104,Lip Balm,Estée Lauder,13.33,Body Lotion
P00007105,Perfume,MAC Cosmetics,11.85,Face Serum
P00007106,Lipstick,Burt's Bees,17.08,Sunscreen
P00007107,Foot Scrub,Clinique,16.48,Face Serum
P00007108,Hydrating Mist,Sephora,13.0,Sunscreen
P00007109,Highlighter,L'Oreal,10.19,Sunscreen
P00007110,Shaving Cream,Revlon,12.74,Sunscreen
P00007111,Hair Mousse,Lancome,18.52,Moisturizer
P00007112,Highlighter,Maybelline,16.35,Lipstick
P00007113,Concealer,Kiehl's,13.31,Shampoo
P00007114,Shampoo,St. Ives,17.66,Mascara
P00007115,Hair Serum,Burt's Bees,15.16,Lipstick
P00007116,Hair Dye,Burt's Bees,13.09,Mascara
P00007117,Nail Polish,Garnier,12.41,Conditioner
P00007118,Lip Balm,Nivea,12.2,Mascara
P00007119,Conditioner,Avon,10.07,Conditioner
P00007120,Under Eye Cream,Origins,17.71,Moisturizer
P00007121,Cuticle Oil,Maybelline,12.99,Shampoo
P00007122,Concealer,Kiehl's,18.93,Moisturizer
P00007123,Nail Polish,Biore,14.59,Lipstick
P00007124,Hair Mask,NYX,12.59,Shampoo
P00007125,Bronzer,Biore,12.07,Face Serum
P00007126,Face Mask,Olay,14.68,Body Lotion
P00007127,Body Scrub,Chanel,15.69,Moisturizer
P00007128,Body Scrub,Garnier,13.48,Conditioner
P00007129,Under Eye Cream,Olay,17.83,Face Serum
P00007130,Blush,Nivea,18.84,Moisturizer
P00007131,Blush,Pantene,17.39,Moisturizer
P00007132,Hair Gel,Avon,11.65,Lipstick
P00007133,Shaving Cream,MAC Cosmetics,10.89,Shampoo
P00007134,Hydrating Mist,Lancome,16.93,Body Lotion
P00007135,Nail Polish,The Body Shop,13.82,Conditioner
P00007136,Hair Dye,NYX,16.99,Body Lotion
P00007137,Blush,Pantene,17.44,Eyeliner
P00007138,Foundation,Origins,11.76,Face Serum
P00007139,Hair Serum,NYX,12.24,Face Serum
P00007140,Shaving Cream,Pantene,11.6,Moisturizer
P00007141,Eyeliner,Revlon,10.85,Conditioner
P00007142,Nail Polish,Clinique,16.63,Conditioner
P00007143,Clay Mask,Dove,10.88,Shampoo
P00007144,Hair Gel,Nivea,10.41,Eyeliner
P00007145,Eye Shadow,Aveda,18.2,Moisturizer
P00007146,Lip Balm,CoverGirl,18.77,Mascara
P00007147,Lip Balm,Sephora,13.22,Face Serum
P00007148,Hair Gel,Rimmel,15.45,Sunscreen
P00007149,Hair Dye,CoverGirl,11.56,Face Serum
P00007150,Bronzer,Dove,10.06,Conditioner
P00007151,Clay Mask,Tresemmé,19.39,Sunscreen
P00007152,Face Wash,Cetaphil,16.87,Foundation
P00007153,Blush,Rimmel,14.66,Lipstick
P00007154,Setting Spray,Garnier,17.92,Lipstick
P00007155,Concealer,Rimmel,19.13,Lipstick
P00007156,Under Eye Cream,Kiehl's,13.64,Lipstick
P00007157,Hair Mask,Avon,13.36,Foundation
P00007158,Foot Scrub,Burt's Bees,13.97,Moisturizer
P00007159,Hair Spray,Revlon,13.59,Moisturizer
P00007160,Mascara,Estée Lauder,15.57,Sunscreen
P00007161,Highlighter,Biore,12.87,Mascara
P00007162,Moisturizer,Estée Lauder,14.35,Body Lotion
P00007163,Perfume,Pantene,14.55,Eyeliner
P00007164,Bronzer,Pantene,19.57,Moisturizer
P00007165,Shaving Cream,Dove,11.67,Body Lotion
P00007166,Body Scrub,Sephora,13.79,Moisturizer
P00007167,Perfume,MAC Cosmetics,15.02,Eyeliner
P00007168,Toner,Urban Decay,19.32,Conditioner
P00007169,Hair Mousse,Avon,16.06,Foundation
P00007170,Bronzer,Neutrogena,12.37,Mascara
P00007171,Massage Oil,Elizabeth Arden,18.22,Body Lotion
P00007172,Shampoo,Nivea,17.18,Foundation
P00007173,Hair Mask,Dove,12.33,Eyeliner
P00007174,Nail Polish,Urban Decay,12.28,Moisturizer
P00007175,Exfoliating Scrub,Origins,17.37,Face Serum
P00007176,Exfoliating Scrub,Estée Lauder,17.18,Sunscreen
P00007177,Setting Spray,CoverGirl,10.69,Mascara
P00007178,Hair Gel,Tresemmé,13.98,Shampoo
P00007179,Face Mask,Dove,15.12,Lipstick
P00007180,Conditioner,Chanel,17.63,Eyeliner
P00007181,Eyeliner,Garnier,10.94,Shampoo
P00007182,Eye Shadow,Kiehl's,12.43,Foundation
P00007183,Body Lotion,Clinique,17.04,Mascara
P00007184,Beard Oil,Clinique,11.31,Conditioner
P00007185,Face Mask,Elizabeth Arden,14.98,Foundation
P00007186,Concealer,Lancome,14.17,Lipstick
P00007187,Hair Mousse,Biore,13.76,Lipstick
P00007188,Anti-Aging Cream,NYX,10.91,Moisturizer
P00007189,Face Mask,Estée Lauder,16.4,Foundation
P00007190,Hair Gel,Sephora,15.41,Foundation
P00007191,Hair Mask,Nivea,12.71,Shampoo
P00007192,Massage Oil,The Body Shop,12.31,Face Serum
P00007193,Bronzer,Estée Lauder,14.76,Eyeliner
P00007194,Cuticle Oil,Biore,10.51,Shampoo
P00007195,Clay Mask,Maybelline,11.22,Sunscreen
P00007196,Perfume,Aveda,12.99,Sunscreen
P00007197,Hair Gel,NYX,14.14,Face Serum
P00007198,Nail Polish,The Body Shop,12.08,Shampoo
P00007199,Lipstick,Elizabeth Arden,10.65,Conditioner
P00007200,Makeup Remover,Lancome,18.32,Mascara
P00007201,Blush,Lancome,14.93,Face Serum
P00007202,Hair Spray,Dove,15.79,Body Lotion
P00007203,Nail Polish,The Body Shop,12.4,Moisturizer
P00007204,Hydrating Mist,Biore,18.95,Shampoo
P00007205,Makeup Remover,Tresemmé,11.11,Conditioner
P00007206,Lip Balm,Dove,13.33,Mascara
P00007207,Moisturizer,Pantene,10.2,Lipstick
P00007208,Eyeliner,Burt's Bees,11.21,Foundation
P00007209,Concealer,Clinique,19.01,Lipstick
P00007210,Beard Oil,Cetaphil,13.02,Moisturizer
P00007211,Shaving Cream,Biore,15.74,Eyeliner
P00007212,Foot Scrub,Lancome,16.89,Eyeliner
P00007213,Lipstick,Kiehl's,11.91,Moisturizer
P00007214,Eyeliner,Rimmel,17.41,Face Serum
P00007215,Perfume,Lancome,16.61,Conditioner
P00007216,Massage Oil,Pantene,10.15,Shampoo
P00007217,Under Eye Cream,Clinique,13.42,Body Lotion
P00007218,Hair Gel,Rimmel,19.52,Sunscreen
P00007219,Setting Spray,NYX,15.36,Mascara
P00007220,Hair Mask,Burt's Bees,15.04,Mascara
P00007221,Mascara,Olay,16.76,Conditioner
P00007222,Body Lotion,Dove,11.34,Conditioner
P00007223,Under Eye Cream,Sephora,16.85,Lipstick
P00007224,Anti-Aging Cream,Clinique,11.78,Mascara
P00007225,Shaving Cream,Avon,13.09,Face Serum
P00007226,Conditioner,Garnier,14.79,Shampoo
P00007227,Body Lotion,Cetaphil,17.32,Mascara
P00007228,Moisturizer,Olay,15.4,Sunscreen
P00007229,Hair Mask,Elizabeth Arden,14.7,Eyeliner
P00007230,Deodorant,Biore,17.56,Foundation
P00007231,Conditioner,Dove,17.63,Shampoo
P00007232,Bronzer,Avon,14.27,Body Lotion
P00007233,Shampoo,Neutrogena,14.66,Eyeliner
P00007234,Under Eye Cream,Clinique,16.56,Conditioner
P00007235,Eye Shadow,Clinique,16.34,Conditioner
P00007236,Foundation,Sephora,14.62,Lipstick
P00007237,Shaving Cream,CoverGirl,11.99,Conditioner
P00007238,Setting Spray,Dove,17.33,Lipstick
P00007239,Shampoo,Pantene,14.07,Face Serum
P00007240,Under Eye Cream,NYX,11.46,Sunscreen
P00007241,Lipstick,Revlon,17.13,Shampoo
P00007242,Eyeliner,Kiehl's,19.38,Conditioner
P00007243,Bronzer,Lancome,11.65,Foundation
P00007244,Cuticle Oil,Clinique,13.95,Face Serum
P00007245,Shaving Cream,Elizabeth Arden,16.83,Shampoo
P00007246,Hydrating Mist,Origins,14.01,Moisturizer
P00007247,Hair Dye,Olay,16.87,Conditioner
P00007248,Beard Oil,Dove,18.36,Sunscreen
P00007249,Makeup Remover,Nivea,18.55,Shampoo
P00007250,Perfume,Clinique,17.26,Shampoo
P00007251,Eye Shadow,Biore,16.74,Face Serum
P00007252,Hair Spray,Avon,19.8,Lipstick
P00007253,Blush,Aveda,13.79,Conditioner
P00007254,Face Mask,Urban Decay,13.22,Eyeliner
P00007255,Blush,Nivea,13.93,Eyeliner
P00007256,Massage Oil,Revlon,11.96,Mascara
P00007257,Cuticle Oil,Sephora,13.11,Conditioner
P00007258,Bronzer,Neutrogena,17.08,Eyeliner
P00007259,Hair Mousse,Kiehl's,14.52,Body Lotion
P00007260,Perfume,Nivea,11.26,Foundation
P00007261,Eyeliner,Urban Decay,19.9,Eyeliner
P00007262,Hair Spray,L'Oreal,12.52,Face Serum
P00007263,Hair Gel,Revlon,16.58,Shampoo
P00007264,Clay Mask,Estée Lauder,18.6,Face Serum
P00007265,Exfoliating Scrub,The Body Shop,16.32,Mascara
P00007266,Sunscreen,Avon,13.84,Conditioner
P00007267,Hair Spray,Dove,13.65,Foundation
P00007268,Hair Serum,Tresemmé,16.31,Moisturizer
P00007269,Toner,Garnier,15.67,Lipstick
P00007270,Hair Serum,Elizabeth Arden,15.11,Moisturizer
P00007271,Hydrating Mist,Tresemmé,17.78,Face Serum
P00007272,Shampoo,Garnier,18.61,Mascara
P00007273,Lipstick,CoverGirl,13.08,Sunscreen
P00007274,Body Lotion,Sephora,18.33,Body Lotion
P00007275,Lipstick,Biore,14.0,Mascara
P00007276,Setting Spray,Neutrogena,12.97,Shampoo
P00007277,Foundation,Biore,19.09,Lipstick
P00007278,Hair Gel,Tresemmé,17.88,Shampoo
P00007279,Nail Polish,Olay,18.86,Foundation
P00007280,Cuticle Oil,Chanel,10.7,Lipstick
P00007281,Conditioner,Clinique,15.87,Lipstick
P00007282,Mascara,Nivea,16.4,Shampoo
P00007283,Shampoo,Neutrogena,12.8,Sunscreen
P00007284,Sunscreen,Origins,10.28,Lipstick
P00007285,Sunscreen,Sephora,19.55,Shampoo
P00007286,Hair Serum,Lancome,17.82,Foundation
P00007287,Under Eye Cream,Origins,15.07,Lipstick
P00007288,Nail Polish,The Body Shop,17.08,Conditioner
P00007289,Massage Oil,Sephora,10.8,Shampoo
P00007290,Hair Dye,NYX,17.69,Conditioner
P00007291,Lipstick,Lancome,16.84,Lipstick
P00007292,Cuticle Oil,Kiehl's,16.55,Mascara
P00007293,Moisturizer,Elizabeth Arden,12.33,Face Serum
P00007294,Foundation,The Body Shop,15.17,Shampoo
P00007295,Toner,Rimmel,12.79,Body Lotion
P00007296,Hair Dye,Olay,10.42,Face Serum
P00007297,Nail Polish,St. Ives,19.88,Foundation
P00007298,Concealer,Kiehl's,17.68,Lipstick
P00007299,Body Scrub,Pantene,14.27,Body Lotion
P00007300,Makeup Remover,L'Oreal,17.2,Eyeliner
P00007301,Body Lotion,Estée Lauder,16.94,Body Lotion
P00007302,Hydrating Mist,L'Oreal,16.03,Mascara
P00007303,Lipstick,Nivea,18.82,Face Serum
P00007304,Foundation,Neutrogena,17.18,Eyeliner
P00007305,Under Eye Cream,Rimmel,14.5,Foundation
P00007306,Lipstick,Garnier,17.9,Face Serum
P00007307,Hair Mask,Estée Lauder,16.4,Face Serum
P00007308,Body Lotion,Rimmel,17.24,Face Serum
P00007309,Hair Dye,Kiehl's,13.2,Sunscreen
P00007310,Face Wash,Olay,10.03,Lipstick
P00007311,Massage Oil,Avon,12.09,Lipstick
P00007312,Hair Mask,Tresemmé,16.21,Conditioner
P00007313,Clay Mask,Burt's Bees,16.67,Moisturizer
P00007314,Mascara,Kiehl's,12.58,Body Lotion
P00007315,Nail Polish,Dove,11.31,Foundation
P00007316,Foot Scrub,Kiehl's,19.27,Shampoo
P00007317,Moisturizer,Lancome,11.75,Shampoo
P00007318,Deodorant,Garnier,12.61,Face Serum
P00007319,Hair Dye,NYX,18.02,Foundation
P00007320,Shaving Cream,Maybelline,18.64,Sunscreen
P00007321,Beard Oil,Elizabeth Arden,14.74,Body Lotion
P00007322,Makeup Remover,Elizabeth Arden,16.82,Face Serum
P00007323,Lipstick,Aveda,16.28,Eyeliner
P00007324,Foot Scrub,Cetaphil,10.33,Shampoo
P00007325,Lip Balm,Kiehl's,12.66,Sunscreen
P00007326,Highlighter,Kiehl's,14.84,Foundation
P00007327,Foot Scrub,Urban Decay,15.85,Eyeliner
P00007328,Beard Oil,Olay,13.09,Eyeliner
P00007329,Perfume,NYX,13.58,Lipstick
P00007330,Foundation,Sephora,12.6,Mascara
P00007331,Lip Balm,Nivea,15.77,Conditioner
P00007332,Makeup Remover,Nivea,14.85,Sunscreen
P00007333,Hair Dye,Nivea,11.19,Conditioner
P00007334,Beard Oil,Urban Decay,14.69,Lipstick
P00007335,Moisturizer,Avon,14.93,Lipstick
P00007336,Lip Balm,Olay,15.4,Shampoo
P00007337,Shaving Cream,Cetaphil,16.23,Mascara
P00007338,Mascara,Olay,13.37,Foundation
P00007339,Shampoo,Garnier,17.3,Mascara
P00007340,Shaving Cream,Lancome,10.86,Conditioner
P00007341,Body Lotion,Revlon,15.54,Sunscreen
P00007342,Setting Spray,Garnier,10.5,Mascara
P00007343,Hair Mask,Maybelline,10.91,Body Lotion
P00007344,Beard Oil,Avon,14.57,Face Serum
P00007345,Hair Mask,Maybelline,13.38,Sunscreen
P00007346,Hair Gel,Cetaphil,13.9,Eyeliner
P00007347,Foundation,Rimmel,17.14,Moisturizer
P00007348,Cuticle Oil,Garnier,11.16,Eyeliner
P00007349,Under Eye Cream,St. Ives,15.01,Eyeliner
P00007350,Toner,Avon,16.84,Sunscreen
P00007351,Bronzer,Sephora,16.7,Sunscreen
P00007352,Hair Mousse,Estée Lauder,16.86,Eyeliner
P00007353,Foundation,Urban Decay,16.52,Moisturizer
P00007354,Eye Shadow,Rimmel,14.35,Lipstick
P00007355,Mascara,Kiehl's,12.44,Sunscreen
P00007356,Toner,Avon,15.77,Shampoo
P00007357,Bronzer,L'Oreal,16.88,Face Serum
P00007358,Body Scrub,Olay,16.41,Conditioner
P00007359,Eyeliner,Elizabeth Arden,11.79,Foundation
P00007360,Shaving Cream,Garnier,10.98,Eyeliner
P00007361,Moisturizer,Clinique,12.53,Body Lotion
P00007362,Anti-Aging Cream,Clinique,18.68,Sunscreen
P00007363,Exfoliating Scrub,MAC Cosmetics,10.66,Mascara
P00007364,Blush,Revlon,14.77,Body Lotion
P00007365,Beard Oil,MAC Cosmetics,12.04,Conditioner
P00007366,Eyeliner,Olay,11.06,Foundation
P00007367,Setting Spray,Estée Lauder,18.58,Shampoo
P00007368,Massage Oil,L'Oreal,18.47,Conditioner
P00007369,Exfoliating Scrub,MAC Cosmetics,10.51,Sunscreen
P00007370,Face Mask,Burt's Bees,12.86,Conditioner
P00007371,Body Scrub,MAC Cosmetics,19.73,Mascara
P00007372,Perfume,Estée Lauder,18.4,Conditioner
P00007373,Hair Mousse,MAC Cosmetics,15.92,Body Lotion
P00007374,Cuticle Oil,Cetaphil,14.74,Foundation
P00007375,Highlighter,CoverGirl,14.95,Body Lotion
P00007376,Nail Polish,L'Oreal,16.36,Sunscreen
P00007377,Sunscreen,CoverGirl,13.23,Eyeliner
P00007378,Toner,Estée Lauder,16.68,Conditioner
P00007379,Hair Mask,Nivea,19.43,Moisturizer
P00007380,Concealer,Kiehl's,17.01,Eyeliner
P00007381,Sunscreen,MAC Cosmetics,14.39,Shampoo
P00007382,Body Lotion,Nivea,19.4,Shampoo
P00007383,Cuticle Oil,Dove,19.41,Mascara
P00007384,Highlighter,Elizabeth Arden,18.66,Mascara
P00007385,Toner,Estée Lauder,13.99,Body Lotion
P00007386,Anti-Aging Cream,Maybelline,15.89,Sunscreen
P00007387,Face Mask,Garnier,14.49,Body Lotion
P00007388,Face Mask,Kiehl's,12.47,Moisturizer
P00007389,Face Wash,Burt's Bees,15.64,Eyeliner
P00007390,Clay Mask,The Body Shop,13.85,Moisturizer
P00007391,Hair Dye,Origins,11.96,Lipstick
P00007392,Moisturizer,Sephora,17.87,Sunscreen
P00007393,Massage Oil,Estée Lauder,16.92,Lipstick
P00007394,Face Wash,Chanel,13.82,Body Lotion
P00007395,Clay Mask,Nivea,16.75,Eyeliner
P00007396,Toner,MAC Cosmetics,18.03,Moisturizer
P00007397,Eyeliner,St. Ives,16.95,Body Lotion
P00007398,Hair Mousse,Pantene,11.59,Eyeliner
P00007399,Exfoliating Scrub,Avon,11.07,Lipstick
P00007400,Face Mask,Cetaphil,16.18,Conditioner
P00007401,Highlighter,Lancome,18.61,Foundation
P00007402,Highlighter,Biore,17.8,Face Serum
P00007403,Moisturizer,Nivea,12.65,Conditioner
P00007404,Massage Oil,Dove,16.65,Shampoo
P00007405,Body Lotion,Pantene,17.64,Body Lotion
P00007406,Hair Serum,L'Oreal,18.15,Eyeliner
P00007407,Eyeliner,Lancome,14.38,Eyeliner
P00007408,Bronzer,L'Oreal,10.92,Face Serum
P00007409,Nail Polish,Clinique,11.17,Sunscreen
P00007410,Conditioner,CoverGirl,13.93,Sunscreen
P00007411,Toner,St. Ives,17.19,Mascara
P00007412,Massage Oil,Cetaphil,19.75,Eyeliner
P00007413,Nail Polish,Cetaphil,17.77,Body Lotion
P00007414,Body Lotion,Dove,17.84,Face Serum
P00007415,Cuticle Oil,Burt's Bees,15.87,Sunscreen
P00007416,Hair Gel,Chanel,16.39,Foundation
P00007417,Sunscreen,Origins,14.64,Eyeliner
P00007418,Hydrating Mist,Tresemmé,12.1,Shampoo
P00007419,Foot Scrub,Nivea,18.54,Eyeliner
P00007420,Massage Oil,Revlon,17.87,Shampoo
P00007421,Hair Dye,Tresemmé,12.18,Sunscreen
P00007422,Lipstick,Rimmel,14.28,Moisturizer
P00007423,Body Scrub,Biore,14.79,Shampoo
P00007424,Perfume,Garnier,11.46,Moisturizer
P00007425,Body Lotion,Origins,10.13,Body Lotion
P00007426,Eye Shadow,Biore,16.1,Conditioner
P00007427,Lip Balm,Chanel,18.71,Eyeliner
P00007428,Hair Gel,Nivea,19.63,Mascara
P00007429,Anti-Aging Cream,CoverGirl,10.56,Foundation
P00007430,Setting Spray,Urban Decay,10.89,Foundation
P00007431,Exfoliating Scrub,Pantene,13.88,Sunscreen
P00007432,Hair Serum,Sephora,13.94,Body Lotion
P00007433,Perfume,Maybelline,14.97,Foundation
P00007434,Toner,CoverGirl,10.77,Mascara
P00007435,Deodorant,L'Oreal,17.56,Lipstick
P00007436,Face Wash,Clinique,10.96,Lipstick
P00007437,Eye Shadow,Cetaphil,10.53,Mascara
P00007438,Body Scrub,L'Oreal,10.23,Mascara
P00007439,Under Eye Cream,Elizabeth Arden,18.86,Eyeliner
P00007440,Beard Oil,Elizabeth Arden,11.94,Sunscreen
P00007441,Body Lotion,Cetaphil,17.12,Sunscreen
P00007442,Highlighter,Maybelline,12.72,Eyeliner
P00007443,Moisturizer,The Body Shop,10.28,Mascara
P00007444,Cuticle Oil,CoverGirl,19.51,Moisturizer
P00007445,Bronzer,MAC Cosmetics,10.88,Moisturizer
P00007446,Clay Mask,Burt's Bees,11.41,Moisturizer
P00007447,Hair Dye,Garnier,14.16,Body Lotion
P00007448,Under Eye Cream,Maybelline,17.02,Moisturizer
P00007449,Lipstick,Elizabeth Arden,15.5,Lipstick
P00007450,Conditioner,Chanel,18.34,Body Lotion
P00007451,Highlighter,Estée Lauder,16.61,Body Lotion
P00007452,Lip Balm,Clinique,15.76,Face Serum
P00007453,Hydrating Mist,Estée Lauder,16.58,Shampoo
P00007454,Lipstick,St. Ives,17.15,Conditioner
P00007455,Body Lotion,Sephora,11.01,Sunscreen
P00007456,Hair Dye,Dove,18.64,Body Lotion
